Frame,Openness,MAR
1.0,0.18531746031746033,0.08346930409326
2.0,0.18928571428571428,0.07514886612435212
3.0,0.215625,0.08706394348256963
4.0,0.2263888888888889,0.09933976690157556
5.0,0.20902777777777776,0.1036340072309284
6.0,0.2309027777777778,0.08669997998842692
7.0,0.21666666666666667,0.09858677831675902
8.0,0.26111111111111107,0.09118003389654653
9.0,0.25,0.10429574273016946
10.0,0.1638888888888889,0.09529724519776653
11.0,0.05916666666666667,0.08997123251241294
12.0,0.1388888888888889,0.10585257087430273
13.0,0.20222222222222222,0.13224248558553403
14.0,0.1951388888888889,0.13172588392105872
15.0,0.17222222222222222,0.11686466627354283
16.0,0.20873015873015874,0.11741626343278722
17.0,0.23777777777777778,0.10978330610243683
18.0,0.20555555555555555,0.1263144778193596
19.0,0.2411111111111111,0.1324731817193862
20.0,0.23531746031746031,0.14525394327134317
21.0,0.23333333333333334,0.13591352599111356
22.0,0.2544444444444445,0.14068350142173572
23.0,0.26349206349206344,0.1561285003762167
24.0,0.2777777777777778,0.134908347832041
25.0,0.2577777777777778,0.13603543644497482
26.0,0.2222222222222222,0.13257728710215644
27.0,0.2777777777777778,0.1215897863991021
28.0,0.23690476190476192,0.1306840351038463
29.0,0.23809523809523808,0.12399706133484609
30.0,0.23095238095238096,0.12836164203548872
31.0,0.2419047619047619,0.13439381816176865
32.0,0.09285714285714285,0.13640240849548868
33.0,0.008928571428571428,0.13936004642838312
34.0,0.046703296703296704,0.12750084734944767
35.0,0.08678571428571429,0.12554210966642335
36.0,0.17154761904761906,0.12766558746357815
37.0,0.21904761904761905,0.13205887513734688
38.0,0.24047619047619045,0.14925183079803878
39.0,0.2146825396825397,0.14921601744845023
40.0,0.25515873015873014,0.15953778232177784
41.0,0.24888888888888888,0.155374390771855
42.0,0.26666666666666666,0.14658879727591873
43.0,0.26,0.15181076810632424
44.0,0.23134920634920636,0.15055537019468826
45.0,0.2419047619047619,0.1455231319754173
46.0,0.23452380952380952,0.1374282753032624
47.0,0.0419047619047619,0.13253846907712175
48.0,0.0,0.14559034017033634
49.0,0.0,0.18104679518648634
50.0,0.019230769230769232,0.15030920251721633
51.0,0.15384615384615385,0.1419962288306042
52.0,0.11538461538461539,0.17421707665823083
53.0,0.16346153846153846,0.16853863510039757
54.0,0.19641025641025642,0.1451406152168485
55.0,0.1917948717948718,0.12320615241753297
56.0,0.1817948717948718,0.1159641631841027
57.0,0.24071428571428571,0.1051335267412484
58.0,0.23023809523809524,0.12852698047963784
59.0,0.2735897435897436,0.11458371632423434
60.0,0.24375,0.13095211345909627
61.0,0.23619047619047617,0.1391892959445396
62.0,0.2741025641025641,0.13116400865391536
63.0,0.2435714285714286,0.1318783463642531
64.0,0.22410714285714284,0.11825979528045417
65.0,0.2571428571428571,0.11945105929252316
66.0,0.26517857142857143,0.12562088225630003
67.0,0.28035714285714286,0.10622815902070407
68.0,0.22740384615384618,0.12571704178718213
69.0,0.2566964285714286,0.13220865027401624
70.0,0.2586309523809524,0.1272237771563217
71.0,0.26256410256410256,0.12294787099362825
72.0,0.24047619047619045,0.120482592713573
73.0,0.2692307692307693,0.12549592848585495
74.0,0.2783653846153846,0.12576244352744143
75.0,0.2702564102564103,0.133383647684882
76.0,0.25476190476190474,0.11936100568577443
77.0,0.2923076923076923,0.106877319046456
78.0,0.2846153846153846,0.11555656651575255
79.0,0.12371794871794872,0.10531262899971872
80.0,0.023076923076923078,0.10897520694333908
81.0,0.05714285714285714,0.12327767520819267
82.0,0.1076923076923077,0.11802966788327438
83.0,0.14615384615384616,0.10728597593359132
84.0,0.2532051282051282,0.10047923159384256
85.0,0.24820512820512822,0.09977683354422366
86.0,0.26778846153846153,0.10461061323921586
87.0,0.2567307692307692,0.11390823593282842
88.0,0.2758974358974359,0.1140909393357998
89.0,0.2561904761904762,0.10452595019196796
90.0,0.24375,0.11409489951948219
91.0,0.22142857142857142,0.11591930519689944
92.0,0.3110576923076923,0.12385350967492254
93.0,0.23741987179487178,0.12207159077101472
94.0,0.29365079365079366,0.12121030904345975
95.0,0.2789583333333333,0.1377452530344901
96.0,0.2711111111111111,0.15462161873365576
97.0,0.25089285714285714,0.11926676818972172
98.0,0.25895833333333335,0.12559940467049152
99.0,0.25229166666666664,0.12649627121745427
100.0,0.2261904761904762,0.11567531001740902
101.0,0.22777777777777777,0.09150959097227344
102.0,0.24449404761904764,0.08761776733457836
103.0,0.28888888888888886,0.08441988765391797
104.0,0.30714285714285716,0.07635398086258426
105.0,0.30163690476190474,0.07543332044337475
106.0,0.2944940476190476,0.08375223167841377
107.0,0.3047619047619048,0.10849951228064297
108.0,0.26324786324786326,0.1132974728646499
109.0,0.32232142857142854,0.0979927269319425
110.0,0.30811965811965814,0.09337575276810084
