Frame,Openness,MAR
1.0,0.16666666666666666,0.0856658073387474
2.0,0.18333333333333335,0.11187894199496742
3.0,0.3053571428571429,0.34454097514730925
4.0,0.2779166666666667,0.31826756337833606
5.0,0.35333333333333333,0.4195197168913656
6.0,0.3733333333333333,0.31535123703075474
7.0,0.3666666666666667,0.41817709805991843
8.0,0.35333333333333333,0.4130061784694946
9.0,0.3466666666666667,0.4117406022812099
10.0,0.35458333333333336,0.3635889698925083
11.0,0.35333333333333333,0.36761216096337423
12.0,0.35333333333333333,0.3538461759437024
13.0,0.3466666666666667,0.4145405234755877
14.0,0.33999999999999997,0.42984328160986474
15.0,0.33999999999999997,0.4109322579122872
16.0,0.33999999999999997,0.42510189096652806
17.0,0.3466666666666667,0.44065656892745453
18.0,0.36523809523809525,0.47903581765257475
19.0,0.35446428571428573,0.466970483342276
20.0,0.3482142857142857,0.4907789517118848
21.0,0.3330357142857143,0.5150345454070171
22.0,0.3330357142857143,0.5650459174449369
23.0,0.3,0.6048047250152659
24.0,0.3196428571428571,0.5961974958497436
25.0,0.29541666666666666,0.5493337343753785
26.0,0.32976190476190476,0.5838065200373104
27.0,0.33333333333333337,0.4945641370318673
28.0,0.315,0.5137829438462236
29.0,0.3354166666666667,0.3974218744495537
30.0,0.32291666666666663,0.4184312431345769
31.0,0.3051190476190476,0.27340333001069467
32.0,0.31333333333333335,0.31482758354499163
33.0,0.32,0.2636030331369813
34.0,0.32333333333333336,0.25064122623534313
35.0,0.3,0.2746076126992466
36.0,0.3,0.27691455567157663
37.0,0.31333333333333335,0.24126266452485848
38.0,0.32666666666666666,0.2613626765775113
39.0,0.3466666666666667,0.32091787366005037
40.0,0.3466666666666667,0.2537629183462629
41.0,0.345,0.4258921594114168
42.0,0.34833333333333333,0.3761271265718149
43.0,0.3416666666666667,0.4263872089765218
44.0,0.36333333333333334,0.37991473886417515
45.0,0.3716666666666667,0.3277750102367373
46.0,0.3539583333333334,0.30177999241850834
47.0,0.34833333333333333,0.3458740731999666
48.0,0.3566666666666667,0.38821915452580014
49.0,0.34833333333333333,0.3194762968202902
50.0,0.34833333333333333,0.35682190533304775
51.0,0.37023809523809526,0.3948869025789273
52.0,0.36138392857142854,0.409668912327283
53.0,0.3570833333333333,0.5295227713996763
54.0,0.3570833333333333,0.4920693756431108
55.0,0.3570833333333333,0.6858960119957258
56.0,0.3616666666666667,0.6348644620624002
57.0,0.3528125,0.48513863430092574
58.0,0.3528125,0.5267544858563299
59.0,0.3528125,0.4203855562107838
60.0,0.3528125,0.39990371434826255
61.0,0.3528125,0.4029913294266444
62.0,0.360625,0.38956956061926423
63.0,0.360625,0.4346386978508557
64.0,0.360625,0.4322756101809371
65.0,0.360625,0.6261516739548123
66.0,0.37,0.5993039077795795
67.0,0.38,0.5766607823443214
68.0,0.38,0.5991248751354177
69.0,0.37,0.5299782929261574
70.0,0.38,0.5252663049669312
71.0,0.37,0.44613272610024723
72.0,0.37,0.47874267604577114
73.0,0.37,0.38207770301380867
74.0,0.37,0.4124032656515857
75.0,0.37,0.41032245790168165
76.0,0.36333333333333334,0.4116272614400017
77.0,0.36333333333333334,0.42478896471306216
78.0,0.3570833333333333,0.4350004562018156
79.0,0.3570833333333333,0.48415042045740864
80.0,0.3570833333333333,0.46204193690563866
