Frame,Openness,MAR
1.0,0.12326388888888888,0.37760858234227934
2.0,0.11458333333333334,0.2286103185196272
3.0,0.11979166666666666,0.20166658339599242
4.0,0.12753851540616246,0.2789784482990084
5.0,0.13143382352941174,0.2883520269496536
6.0,0.11672794117647059,0.32094100394017205
7.0,0.11090686274509803,0.3399378258041641
8.0,0.10600490196078433,0.39810905783626127
9.0,0.11764705882352941,0.3557744346791776
10.0,0.11151960784313725,0.40260854899575316
11.0,0.04816176470588235,0.5289242568327583
12.0,0.0,0.5896122627965641
13.0,0.015625,0.5162763211702919
14.0,0.07794117647058824,0.49877795117643664
15.0,0.08057598039215687,0.5355758150496365
16.0,0.07671568627450981,0.5440187045356757
17.0,0.10631127450980392,0.5025523174280554
18.0,0.0925857843137255,0.5279482134188697
19.0,0.10520833333333335,0.5260724959579063
20.0,0.1102328431372549,0.49407181663168365
21.0,0.14313725490196078,0.49005306681245614
22.0,0.138296568627451,0.48216951248069423
23.0,0.125,0.46240539483611987
24.0,0.13376225490196078,0.4253385630307286
25.0,0.12875,0.4662882095309424
26.0,0.15145833333333333,0.4421260216064141
27.0,0.13541666666666669,0.383331132612881
28.0,0.14625,0.3624505775820305
29.0,0.058333333333333334,0.38450810938107705
30.0,0.0,0.3360711357871472
31.0,0.0,0.26092922770792804
32.0,0.0,0.20954410979915924
33.0,0.044642857142857144,0.2351069899695991
34.0,0.0,0.20489578576875236
35.0,0.05357142857142857,0.1967379620874331
36.0,0.041666666666666664,0.17044847996365647
37.0,0.1988095238095238,0.15606104540428095
38.0,0.17589285714285713,0.21373900326215786
39.0,0.13958333333333334,0.17978665425309703
40.0,0.1511904761904762,0.17726495957405936
41.0,0.14761904761904762,0.1844308469117892
42.0,0.16714285714285715,0.1829283586936068
43.0,0.15,0.19882860755839787
44.0,0.16197916666666667,0.21974902376786506
45.0,0.1461904761904762,0.23250623428665712
46.0,0.13571428571428573,0.2810235576149695
47.0,0.13988095238095238,0.2788852329632536
48.0,0.19380952380952382,0.27598977954794074
49.0,0.17666666666666667,0.2094361269466211
50.0,0.14583333333333331,0.3001711219261439
51.0,0.18666666666666668,0.20827344962761848
52.0,0.16833333333333333,0.2976328266574035
53.0,0.1626190476190476,0.176276926123464
54.0,0.14174107142857142,0.3149034589928949
55.0,0.09166666666666667,0.2085805020881064
56.0,0.07142857142857142,0.2072580382910017
57.0,0.011904761904761904,0.20921555088245575
58.0,0.0625,0.22821249503095198
59.0,0.0,0.2842166803234716
60.0,0.03571428571428571,0.31316799042596594
61.0,0.1773809523809524,0.23663961568917927
62.0,0.10714285714285714,0.34270515422328585
63.0,0.16785714285714284,0.30897112978171964
64.0,0.10379464285714286,0.3933732806655793
65.0,0.023809523809523808,0.2992636388143195
66.0,0.0,0.3556961880641509
67.0,0.0,0.307516104171321
68.0,0.0,0.33176187545821545
69.0,0.0673076923076923,0.34414055673373894
70.0,0.044642857142857144,0.38545886170718524
71.0,0.1494047619047619,0.3100048341891523
72.0,0.13154761904761905,0.42500590471249294
73.0,0.1744047619047619,0.34405110021919566
74.0,0.19017857142857142,0.36994762580311036
75.0,0.16428571428571428,0.4502895361073219
76.0,0.1538095238095238,0.39401440621205036
77.0,0.18333333333333335,0.4507714467091214
78.0,0.16273809523809524,0.4077327725087794
79.0,0.1961904761904762,0.4363312106071654
80.0,0.1660714285714286,0.37422832676129714
81.0,0.16875,0.3976766730531386
82.0,0.20726190476190476,0.34291176809633483
83.0,0.1582142857142857,0.4050845737544414
84.0,0.18482142857142858,0.2970036631405626
85.0,0.18214285714285713,0.349640277986998
86.0,0.21666666666666667,0.308401104382146
87.0,0.16785714285714287,0.29127917135520826
88.0,0.1859375,0.2075117924656395
89.0,0.1457142857142857,0.16465437979607472
90.0,0.20940476190476193,0.12386381051115097
91.0,0.2089285714285714,0.12155866856158182
92.0,0.2017857142857143,0.09938156683365856
93.0,0.2015873015873016,0.09289019356761302
94.0,0.20666666666666667,0.09380125348594674
95.0,0.2017857142857143,0.08362341453065752
96.0,0.19380952380952382,0.06908807384389704
97.0,0.16190476190476188,0.07494672089766652
98.0,0.17333333333333334,0.09043383524445572
99.0,0.13142857142857142,0.08918659631634612
100.0,0.16666666666666669,0.0882141963255698
101.0,0.2017857142857143,0.1048340682190454
102.0,0.17285714285714288,0.09662887060238874
103.0,0.14250000000000002,0.10132002078596478
104.0,0.16749999999999998,0.08989956039201775
105.0,0.16964285714285715,0.0792480934630778
106.0,0.16291666666666668,0.0872931378242211
107.0,0.11116071428571428,0.10078288312546829
108.0,0.13625,0.10259148428251208
109.0,0.13625,0.11484500628585136
110.0,0.14875,0.11573987677270808
111.0,0.14916666666666667,0.11648346132064176
112.0,0.14910714285714285,0.11329272718989242
113.0,0.14020833333333332,0.12218470367955414
114.0,0.13571428571428573,0.11191120464798655
115.0,0.1525297619047619,0.10233159252816057
116.0,0.146875,0.1038842738399052
117.0,0.16339285714285715,0.0993934784922185
118.0,0.15208333333333335,0.09977510360112649
119.0,0.046153846153846156,0.08758610095109717
120.0,0.0,0.0896822833965173
121.0,0.0,0.09786706194170292
122.0,0.055714285714285716,0.09571984367170605
123.0,0.1660714285714286,0.09760862554050767
124.0,0.14375,0.07915908735822062
125.0,0.18392857142857144,0.07138899391119673
126.0,0.19476190476190475,0.07811954795138298
127.0,0.17333333333333334,0.08030210535872832
128.0,0.1973214285714286,0.08817103011150232
129.0,0.18928571428571428,0.08022454731431616
130.0,0.16964285714285715,0.08256972783195995
131.0,0.17410714285714285,0.08224504379482397
132.0,0.18125000000000002,0.08650226389028068
133.0,0.1625,0.08796983578271911
134.0,0.15583333333333332,0.09196668768430005
135.0,0.1625,0.07510354702824223
136.0,0.1625,0.09583605008820786
137.0,0.16770833333333335,0.07707434794029865
138.0,0.14375,0.07334398106731917
139.0,0.16875,0.07195227149588569
140.0,0.14732142857142858,0.08545836955291153
141.0,0.16964285714285715,0.08450033136609286
142.0,0.1449404761904762,0.0930292448218101
143.0,0.15535714285714286,0.08452732031532452
144.0,0.15327380952380953,0.0858299384872466
145.0,0.15863095238095237,0.08968942245844394
146.0,0.15208333333333335,0.09589585427293104
147.0,0.15148809523809526,0.09039733189302135
148.0,0.14444444444444443,0.10264390983256087
